Year,State,Unit,Draw Type,Draw Odds-Zero,App Cost,App Deadline,Active Hunters,Harvest Quota,ES_Harvest,ES_Success,Buck_Harvest,Buck_Success,Region
2024,WY,77,General,0.23076923076923078,,,134.0,60.0,13.0,0.09701492537313433,13.0,0.09701492537313433,D
2024,WY,82,General,0.84472049689441,,,1691.0,136.0,597.0,0.3530455351862803,597.0,0.3530455351862803,W
2024,WY,92,General,0.2695035460992908,,,543.0,38.0,148.0,0.27255985267034993,148.0,0.27255985267034993,L
2024,WY,94,General,0.2695035460992908,,,250.0,38.0,87.0,0.348,87.0,0.348,L
2024,WY,96,General,0.11578947368421053,,,368.0,11.0,166.0,0.45108695652173914,166.0,0.45108695652173914,Q
2024,WY,97,General,0.11578947368421053,,,208.0,11.0,78.0,0.375,78.0,0.375,Q
2024,WY,98,General,0.11578947368421053,,,38.0,11.0,5.0,0.13157894736842105,5.0,0.13157894736842105,Q
2024,WY,100,General,0.84472049689441,,,259.0,136.0,54.0,0.2084942084942085,54.0,0.2084942084942085,W
2024,WY,105,General,0.521551724137931,,,362.0,121.0,122.0,0.3370165745856354,107.0,0.2955801104972376,F
2024,WY,106,General,0.521551724137931,,,344.0,121.0,109.0,0.3168604651162791,109.0,0.3168604651162791,F
2024,WY,110,General,0.521551724137931,,,511.0,121.0,168.0,0.3287671232876712,164.0,0.32093933463796476,F
2024,WY,111,General,0.521551724137931,,,392.0,121.0,101.0,0.2576530612244898,101.0,0.2576530612244898,F
2024,WY,112,General,0.521551724137931,,,405.0,121.0,122.0,0.3012345679012346,122.0,0.3012345679012346,F
2024,WY,113,General,0.521551724137931,,,438.0,121.0,136.0,0.3105022831050228,136.0,0.3105022831050228,F
2024,WY,114,General,0.521551724137931,,,11.0,121.0,4.0,0.36363636363636365,4.0,0.36363636363636365,F
2024,WY,115,General,0.521551724137931,,,37.0,121.0,15.0,0.40540540540540543,15.0,0.40540540540540543,F
2024,WY,121,General,0.30985915492957744,,,295.0,22.0,84.0,0.2847457627118644,61.0,0.20677966101694914,X
2024,WY,122,General,0.30985915492957744,,,670.0,22.0,171.0,0.25522388059701495,144.0,0.21492537313432836,X
2024,WY,123,General,0.30985915492957744,,,120.0,22.0,12.0,0.1,12.0,0.1,X
2024,WY,124,General,0.30985915492957744,,,365.0,22.0,68.0,0.1863013698630137,64.0,0.17534246575342466,X
2024,WY,127,General,0.30985915492957744,,,99.0,22.0,20.0,0.20202020202020202,20.0,0.20202020202020202,X
2024,WY,128,General,0.2695035460992908,,,756.0,38.0,165.0,0.21825396825396826,165.0,0.21825396825396826,L
2024,WY,130,General,0.09765625,,,189.0,50.0,40.0,0.21164021164021163,40.0,0.21164021164021163,H
2024,WY,131,General,0.84472049689441,,,480.0,136.0,97.0,0.20208333333333334,97.0,0.20208333333333334,W
2024,WY,132,General,0.19230769230769232,,,614.0,30.0,178.0,0.2899022801302932,178.0,0.2899022801302932,K
2024,WY,133,General,0.19230769230769232,,,415.0,30.0,121.0,0.29156626506024097,121.0,0.29156626506024097,K
2024,WY,134,General,0.19230769230769232,,,486.0,30.0,151.0,0.31069958847736623,151.0,0.31069958847736623,K
2024,WY,135,General,0.04275862068965517,,,1211.0,31.0,185.0,0.152766308835673,185.0,0.152766308835673,G
2024,WY,138,General,0.09765625,,,169.0,50.0,28.0,0.16568047337278108,28.0,0.16568047337278108,H
2024,WY,139,General,0.09765625,,,81.0,50.0,22.0,0.2716049382716049,22.0,0.2716049382716049,H
2024,WY,140,General,0.09765625,,,85.0,50.0,10.0,0.11764705882352941,10.0,0.11764705882352941,H
2024,WY,142,General,0.09765625,,,485.0,50.0,111.0,0.2288659793814433,111.0,0.2288659793814433,H
2024,WY,143,General,0.04275862068965517,,,516.0,31.0,44.0,0.08527131782945736,44.0,0.08527131782945736,G
2024,WY,144,General,0.04275862068965517,,,645.0,31.0,106.0,0.16434108527131783,106.0,0.16434108527131783,G
2024,WY,145,General,0.04275862068965517,,,577.0,31.0,134.0,0.2322357019064125,134.0,0.2322357019064125,G
2024,WY,146,General,0.09765625,,,96.0,50.0,38.0,0.3958333333333333,38.0,0.3958333333333333,H
2024,WY,148,General,0.2695035460992908,,,309.0,38.0,91.0,0.29449838187702265,91.0,0.29449838187702265,L
2024,WY,149,General,0.09765625,,,99.0,50.0,17.0,0.1717171717171717,17.0,0.1717171717171717,H
2024,WY,150,General,0.09765625,,,39.0,50.0,6.0,0.15384615384615385,6.0,0.15384615384615385,H
2024,WY,151,General,0.09765625,,,177.0,50.0,27.0,0.15254237288135594,27.0,0.15254237288135594,H
2024,WY,152,General,0.09765625,,,384.0,50.0,95.0,0.24739583333333334,95.0,0.24739583333333334,H
2024,WY,153,General,0.09765625,,,240.0,50.0,73.0,0.30416666666666664,73.0,0.30416666666666664,H
2024,WY,154,General,0.09765625,,,279.0,50.0,65.0,0.23297491039426524,65.0,0.23297491039426524,H
2024,WY,155,General,0.09765625,,,115.0,50.0,19.0,0.16521739130434782,19.0,0.16521739130434782,H
2024,WY,156,General,0.09765625,,,135.0,50.0,35.0,0.25925925925925924,35.0,0.25925925925925924,H
2024,WY,160,General,0.2695035460992908,,,148.0,38.0,42.0,0.28378378378378377,42.0,0.28378378378378377,L
2024,WY,163,General,0.6299019607843137,,,234.0,257.0,76.0,0.3247863247863248,76.0,0.3247863247863248,Y
2024,WY,164,General,0.445,,,295.0,89.0,103.0,0.34915254237288135,103.0,0.34915254237288135,M
2024,WY,168,General,0.19230769230769232,,,374.0,30.0,49.0,0.13101604278074866,49.0,0.13101604278074866,K
2024,WY,169,General,0.6299019607843137,,,156.0,257.0,58.0,0.3717948717948718,58.0,0.3717948717948718,Y
2024,WY,171,General,0.2695035460992908,,,55.0,38.0,21.0,0.38181818181818183,21.0,0.38181818181818183,L
2022,CO,1,Primary,0.0,,,11.0,11.0,10.0,0.9090909090909091,10.0,0.9090909090909091,
2022,CO,2,Primary,0.0,,,14.0,20.0,14.0,1.0,14.0,0.7,
2022,CO,201,Primary,0.0,,,25.0,25.0,23.0,0.92,23.0,0.92,
2022,CO,3,Primary,0.2843601895734597,,,775.0,800.0,549.0,0.7083870967741935,427.0,0.53375,
2022,CO,301,,,,,380.0,,257.0,0.6763157894736842,222.0,,
2022,CO,4,Primary,0.0,,,647.0,300.0,422.0,0.652241112828439,246.0,0.82,
2022,CO,441,,,,,196.0,,104.0,0.5306122448979592,70.0,,
2022,CO,5,Primary,0.0,,,138.0,50.0,79.0,0.572463768115942,47.0,0.94,
2022,CO,6,Primary,0.0,,,79.0,40.0,60.0,0.759493670886076,60.0,1.5,
2022,CO,7,Primary,0.6226415094339622,,,278.0,400.0,18.0,0.06474820143884892,8.0,0.02,
2022,CO,8,,,,,335.0,,32.0,0.0955223880597015,21.0,,
2022,CO,9,,,,,8.0,,8.0,1.0,0.0,,
2022,CO,10,Primary,0.0,,,30.0,30.0,28.0,0.9333333333333333,28.0,0.9333333333333333,
2022,CO,11,Primary,0.0,,,530.0,500.0,258.0,0.4867924528301887,149.0,0.298,
2022,CO,211,,,,,337.0,,107.0,0.31750741839762614,78.0,,
2022,CO,12,Primary,0.9621993127147767,,,554.0,950.0,214.0,0.3862815884476534,134.0,0.14105263157894737,
2022,CO,13,,,,,253.0,,117.0,0.4624505928853755,106.0,,
2022,CO,131,Primary,0.3157894736842105,,,33.0,70.0,0.0,0.0,0.0,0.0,
2022,CO,231,,,,,63.0,,14.0,0.2222222222222222,13.0,,
2022,CO,14,,,,,119.0,,18.0,0.15126050420168066,4.0,,
2022,CO,214,,,,,60.0,,8.0,0.13333333333333333,8.0,,
2022,CO,15,Primary,0.9733333333333334,,,581.0,570.0,123.0,0.2117039586919105,93.0,0.1631578947368421,
2022,CO,16,Primary,1.0,,,72.0,40.0,39.0,0.5416666666666666,39.0,0.975,
2022,CO,161,Primary,0.0,,,97.0,55.0,66.0,0.6804123711340206,66.0,1.2,
2022,CO,17,Primary,0.0,,,67.0,30.0,27.0,0.40298507462686567,27.0,0.9,
2022,CO,171,Primary,0.6666666666666666,,,72.0,35.0,26.0,0.3611111111111111,26.0,0.7428571428571429,
2022,CO,18,Primary,1.0,,,932.0,1455.0,108.0,0.11587982832618025,51.0,0.03505154639175258,
2022,CO,181,,,,,306.0,,57.0,0.18627450980392157,29.0,,
2022,CO,19,Primary,0.7586206896551724,,,247.0,535.0,81.0,0.32793522267206476,53.0,0.09906542056074766,
2022,CO,191,,,,,398.0,,191.0,0.4798994974874372,146.0,,
2022,CO,20,Primary,1.0,,,159.0,200.0,50.0,0.31446540880503143,48.0,0.24,
2022,CO,21,Primary,0.0,,,286.0,310.0,262.0,0.916083916083916,262.0,0.8451612903225807,
2022,CO,22,Primary,0.0,,,470.0,300.0,276.0,0.5872340425531914,195.0,0.65,
2022,CO,23,,,,,404.0,,100.0,0.24752475247524752,82.0,,
2022,CO,24,,,,,151.0,,13.0,0.08609271523178808,8.0,,
2022,CO,25,Primary,0.9882352941176471,,,422.0,570.0,79.0,0.1872037914691943,64.0,0.11228070175438597,
2022,CO,26,,,,,203.0,,66.0,0.3251231527093596,45.0,,
2022,CO,27,Primary,1.0,,,397.0,375.0,65.0,0.163727959697733,33.0,0.088,
2022,CO,28,,,,,723.0,,81.0,0.11203319502074689,37.0,,
2022,CO,29,Primary,1.0,,,203.0,200.0,45.0,0.22167487684729065,30.0,0.2803738317757009,
2022,CO,30,Primary,0.0,,,106.0,100.0,77.0,0.7264150943396226,69.0,0.69,
2022,CO,31,Primary,0.0,,,187.0,200.0,101.0,0.5401069518716578,101.0,0.505,
2022,CO,32,,,,,36.0,,6.0,0.16666666666666666,6.0,,
2022,CO,33,Primary,1.0,,,433.0,450.0,107.0,0.2471131639722864,107.0,0.23777777777777778,
2022,CO,34,Primary,1.0,,,250.0,275.0,22.0,0.088,22.0,0.16541353383458646,
2022,CO,35,Primary,1.0,,,427.0,915.0,193.0,0.4519906323185012,169.0,0.18469945355191256,
2022,CO,36,,,,,458.0,,173.0,0.3777292576419214,153.0,,
2022,CO,361,,,,,100.0,,42.0,0.42,42.0,,
2022,CO,37,,,,,527.0,,133.0,0.2523719165085389,71.0,,
2022,CO,371,,,,,146.0,,33.0,0.22602739726027396,5.0,,
2022,CO,38,Primary,1.0,,,130.0,150.0,14.0,0.1076923076923077,10.0,0.08695652173913043,
2022,CO,39,Primary,0.9583333333333334,,,153.0,225.0,31.0,0.20261437908496732,25.0,0.1111111111111111,
2022,CO,391,Primary,0.0,,,3.0,10.0,3.0,1.0,3.0,0.3,
2022,CO,40,Primary,0.0,,,145.0,135.0,85.0,0.5862068965517241,85.0,0.6296296296296297,
2022,CO,41,Primary,0.49063670411985016,,,424.0,1000.0,193.0,0.455188679245283,192.0,0.192,
2022,CO,411,,,,,187.0,,95.0,0.5080213903743316,95.0,,
2022,CO,42,,,,,440.0,,224.0,0.509090909090909,221.0,,
2022,CO,421,,,,,325.0,,149.0,0.4584615384615385,149.0,,
2022,CO,43,Primary,0.3900709219858156,,,336.0,405.0,168.0,0.5,159.0,0.3925925925925926,
2022,CO,44,Primary,0.0,,,92.0,65.0,60.0,0.6521739130434783,50.0,0.7692307692307693,
2022,CO,444,Primary,1.0,,,327.0,240.0,147.0,0.44954128440366975,113.0,0.4708333333333333,
2022,CO,45,,,,,124.0,,18.0,0.14516129032258066,18.0,,
2022,CO,46,,,,,82.0,,20.0,0.24390243902439024,15.0,,
2022,CO,47,,,,,47.0,,30.0,0.6382978723404256,30.0,,
2022,CO,471,,,,,13.0,,5.0,0.38461538461538464,5.0,,
2022,CO,48,Primary,0.0,,,55.0,320.0,25.0,0.45454545454545453,25.0,0.078125,
2022,CO,481,,,,,121.0,,70.0,0.5785123966942148,57.0,,
2022,CO,49,Primary,0.0,,,358.0,800.0,252.0,0.7039106145251397,235.0,0.29375,
2022,CO,50,Primary,0.0,,,99.0,225.0,36.0,0.36363636363636365,36.0,0.16,
2022,CO,500,,,,,24.0,,0.0,0.0,0.0,,
2022,CO,501,,,,,174.0,,122.0,0.7011494252873564,87.0,,
2022,CO,51,Primary,0.0,,,83.0,90.0,53.0,0.6385542168674698,53.0,0.5888888888888889,
2022,CO,511,,,,,174.0,,142.0,0.8160919540229885,98.0,,
2022,CO,52,Primary,0.34951456310679613,,,366.0,500.0,172.0,0.46994535519125685,172.0,0.344,
2022,CO,521,,,,,272.0,,77.0,0.28308823529411764,77.0,,
2022,CO,53,Primary,0.0,,,150.0,115.0,117.0,0.78,117.0,1.017391304347826,
2022,CO,54,Primary,0.0,,,336.0,355.0,232.0,0.6904761904761905,216.0,0.6084507042253521,
2022,CO,55,Primary,0.0,,,364.0,245.0,239.0,0.6565934065934066,130.0,0.5306122448979592,
2022,CO,551,Primary,0.0,,,243.0,180.0,150.0,0.6172839506172839,92.0,0.5111111111111111,
2022,CO,56,,,,,128.0,,67.0,0.5234375,62.0,,
2022,CO,561,,,,,62.0,,34.0,0.5483870967741935,34.0,,
2022,CO,57,,,,,140.0,,82.0,0.5857142857142857,65.0,,
2022,CO,58,,,,,144.0,,65.0,0.4513888888888889,56.0,,
2022,CO,581,,,,,185.0,,123.0,0.6648648648648648,123.0,,
2022,CO,59,Primary,0.0,,,50.0,175.0,21.0,0.42,21.0,0.12,
2022,CO,60,Primary,1.0,,,70.0,65.0,46.0,0.6571428571428571,44.0,0.676923076923077,
2022,CO,61,Primary,0.0,,,78.0,90.0,52.0,0.6666666666666666,52.0,0.5777777777777777,
2022,CO,62,Primary,0.0,,,451.0,410.0,218.0,0.48337028824833705,211.0,0.5146341463414634,
2022,CO,63,Primary,0.0,,,122.0,95.0,106.0,0.8688524590163934,106.0,1.1157894736842104,
2022,CO,64,Primary,0.5779816513761468,,,127.0,400.0,39.0,0.30708661417322836,39.0,0.0975,
2022,CO,65,,,,,317.0,,140.0,0.4416403785488959,140.0,,
2022,CO,66,Primary,0.0,,,226.0,185.0,201.0,0.8893805309734514,139.0,0.7513513513513513,
2022,CO,67,Primary,0.0,,,245.0,185.0,183.0,0.746938775510204,125.0,0.6756756756756757,
2022,CO,68,Primary,0.0,,,210.0,320.0,124.0,0.5904761904761905,124.0,0.3875,
2022,CO,681,,,,,136.0,,108.0,0.7941176470588235,108.0,,
2022,CO,682,,,,,18.0,,4.0,0.2222222222222222,4.0,,
2022,CO,69,Primary,0.0,,,406.0,565.0,207.0,0.5098522167487685,195.0,0.34513274336283184,
2022,CO,691,,,,,55.0,,16.0,0.2909090909090909,14.0,,
2022,CO,70,Primary,0.0,,,451.0,345.0,305.0,0.6762749445676275,299.0,0.8666666666666667,
2022,CO,71,Primary,0.0,,,150.0,305.0,61.0,0.4066666666666667,61.0,0.2,
2022,CO,711,,,,,210.0,,110.0,0.5238095238095238,110.0,,
2022,CO,72,Primary,0.41818181818181815,,,299.0,345.0,212.0,0.7090301003344481,180.0,0.5217391304347826,
2022,CO,73,,,,,158.0,,52.0,0.3291139240506329,52.0,,
2022,CO,74,Primary,0.021739130434782608,,,65.0,90.0,8.0,0.12307692307692308,8.0,0.08888888888888889,
2022,CO,741,Primary,1.0,,,173.0,70.0,117.0,0.6763005780346821,109.0,1.5797101449275361,
2022,CO,75,Primary,0.9294871794871795,,,345.0,510.0,136.0,0.39420289855072466,122.0,0.23921568627450981,
2022,CO,751,,,,,266.0,,131.0,0.4924812030075188,126.0,,
2022,CO,76,Primary,0.0,,,20.0,25.0,14.0,0.7,14.0,0.56,
2022,CO,77,Primary,0.0,,,445.0,870.0,232.0,0.5213483146067416,221.0,0.2540229885057471,
2022,CO,771,,,,,163.0,,74.0,0.4539877300613497,74.0,,
2022,CO,78,,,,,322.0,,158.0,0.4906832298136646,153.0,,
2022,CO,79,Primary,0.0,,,91.0,100.0,53.0,0.5824175824175825,53.0,0.53,
2022,CO,80,Primary,0.0,,,128.0,300.0,89.0,0.6953125,89.0,0.2966666666666667,
2022,CO,81,,,,,149.0,,107.0,0.7181208053691275,107.0,,
2022,CO,82,Primary,0.6571428571428571,,,143.0,170.0,67.0,0.46853146853146854,67.0,0.3941176470588235,
2022,CO,83,,,,,27.0,,23.0,0.8518518518518519,23.0,,
2022,CO,84,,,,,412.0,,233.0,0.5655339805825242,214.0,,
2022,CO,85,Primary,0.2545454545454545,,,284.0,400.0,132.0,0.4647887323943662,132.0,0.33,
2022,CO,851,Primary,0.0,,,40.0,5.0,33.0,0.825,33.0,6.6,
2022,CO,86,,,,,179.0,,78.0,0.43575418994413406,70.0,,
2022,CO,861,,,,,41.0,,8.0,0.1951219512195122,3.0,,
2022,CO,140,Primary,1.0,,,67.0,145.0,9.0,0.13432835820895522,9.0,0.140625,
2022,CO,104,Primary,0.0,,,,10.0,,,,,
2022,CO,105,Primary,1.0,,,,30.0,,,,,
2022,CO,107,Primary,1.0,,,,200.0,,,,,
2022,CO,109,Primary,0.0,,,,75.0,,,,,
2022,CO,110,Primary,1.0,,,,110.0,,,,,
2022,CO,116,Primary,0.0,,,,100.0,,,,,
2022,CO,122,Primary,0.4,,,,55.0,,,,,
2022,CO,125,Primary,0.0,,,,25.0,,,,,
2022,CO,126,Primary,1.0,,,,30.0,,,,,
2022,CO,128,Primary,1.0,,,,65.0,,,,,
2022,CO,129,Primary,0.0,,,,20.0,,,,,
2022,CO,137,Primary,0.0,,,,10.0,,,,,
2022,CO,139,Primary,1.0,,,,40.0,,,,,
2023,CO,1,Primary,0.0,,,6.0,11.0,5.0,0.8333333333333334,5.0,0.45454545454545453,
2023,CO,2,Primary,0.0,,,21.0,20.0,14.0,0.6666666666666666,14.0,0.7,
2023,CO,201,Primary,0.0,,,23.0,25.0,23.0,1.0,23.0,0.92,
2023,CO,3,Primary,0.0,,,343.0,400.0,141.0,0.4110787172011662,128.0,0.32,
2023,CO,301,,,,,163.0,,65.0,0.3987730061349693,62.0,,
2023,CO,4,Primary,0.0,,,198.0,150.0,94.0,0.47474747474747475,70.0,0.4666666666666667,
2023,CO,441,,,,,74.0,,38.0,0.5135135135135135,30.0,,
2023,CO,5,Primary,0.0,,,42.0,25.0,17.0,0.40476190476190477,10.0,0.4,
2023,CO,6,Primary,0.0,,,86.0,45.0,36.0,0.4186046511627907,36.0,0.8,
2023,CO,7,Primary,0.4,,,234.0,350.0,42.0,0.1794871794871795,32.0,0.09142857142857143,
2023,CO,8,,,,,251.0,,49.0,0.1952191235059761,22.0,,
2023,CO,9,,,,,6.0,,3.0,0.5,0.0,,
2023,CO,10,Primary,0.0,,,16.0,15.0,14.0,0.875,14.0,0.9333333333333333,
2023,CO,11,Primary,0.0,,,188.0,250.0,73.0,0.3882978723404255,71.0,0.284,
2023,CO,211,,,,,194.0,,93.0,0.4793814432989691,93.0,,
2023,CO,12,Primary,0.14426229508196722,,,149.0,475.0,44.0,0.2953020134228188,44.0,0.09263157894736843,
2023,CO,13,,,,,93.0,,48.0,0.5161290322580645,48.0,,
2023,CO,131,Primary,0.45454545454545453,,,25.0,35.0,11.0,0.44,9.0,0.2571428571428571,
2023,CO,231,,,,,25.0,,5.0,0.2,5.0,,
2023,CO,14,,,,,26.0,,2.0,0.07692307692307693,2.0,,
2023,CO,214,,,,,23.0,,5.0,0.21739130434782608,5.0,,
2023,CO,15,Primary,1.0,,,544.0,515.0,190.0,0.3492647058823529,151.0,0.29320388349514565,
2023,CO,16,Primary,0.5333333333333333,,,70.0,45.0,19.0,0.2714285714285714,19.0,0.4222222222222222,
2023,CO,161,Primary,0.0,,,106.0,60.0,41.0,0.3867924528301887,41.0,0.6833333333333333,
2023,CO,17,Primary,0.0,,,68.0,30.0,10.0,0.14705882352941177,10.0,0.3333333333333333,
2023,CO,171,Primary,0.42857142857142855,,,65.0,35.0,14.0,0.2153846153846154,14.0,0.4,
2023,CO,18,Primary,1.0,,,614.0,1095.0,127.0,0.20684039087947884,115.0,0.1050228310502283,
2023,CO,181,,,,,173.0,,17.0,0.09826589595375723,13.0,,
2023,CO,19,Primary,0.7419354838709677,,,233.0,535.0,83.0,0.3562231759656652,77.0,0.14392523364485982,
2023,CO,191,,,,,424.0,,199.0,0.4693396226415094,140.0,,
2023,CO,20,Primary,0.6206896551724138,,,174.0,200.0,62.0,0.3563218390804598,57.0,0.285,
2023,CO,21,Primary,0.0,,,292.0,310.0,268.0,0.9178082191780822,268.0,0.864516129032258,
2023,CO,22,Primary,0.0,,,184.0,150.0,143.0,0.7771739130434783,133.0,0.8866666666666667,
2023,CO,23,,,,,162.0,,61.0,0.3765432098765432,61.0,,
2023,CO,24,,,,,64.0,,15.0,0.234375,15.0,,
2023,CO,25,Primary,1.0,,,410.0,570.0,151.0,0.36829268292682926,127.0,0.22280701754385965,
2023,CO,26,,,,,204.0,,70.0,0.3431372549019608,50.0,,
2023,CO,27,Primary,1.0,,,234.0,285.0,19.0,0.0811965811965812,19.0,0.06666666666666667,
2023,CO,28,,,,,395.0,,48.0,0.12151898734177215,34.0,,
2023,CO,29,Primary,1.0,,,201.0,200.0,38.0,0.1890547263681592,21.0,0.21,
2023,CO,30,Primary,0.0,,,90.0,90.0,64.0,0.7111111111111111,58.0,0.6444444444444445,
2023,CO,31,Primary,0.025,,,145.0,160.0,93.0,0.6413793103448275,93.0,0.58125,
2023,CO,32,,,,,49.0,,21.0,0.42857142857142855,21.0,,
2023,CO,33,Primary,1.0,,,393.0,450.0,163.0,0.41475826972010177,163.0,0.3622222222222222,
2023,CO,34,Primary,1.0,,,253.0,275.0,38.0,0.15019762845849802,36.0,0.3025210084033613,
2023,CO,35,Primary,0.7340425531914894,,,428.0,825.0,167.0,0.3901869158878505,146.0,0.17696969696969697,
2023,CO,36,,,,,350.0,,131.0,0.3742857142857143,106.0,,
2023,CO,361,,,,,114.0,,26.0,0.22807017543859648,22.0,,
2023,CO,37,,,,,188.0,,59.0,0.31382978723404253,56.0,,
2023,CO,371,,,,,41.0,,0.0,0.0,0.0,,
2023,CO,38,Primary,1.0,,,163.0,150.0,23.0,0.1411042944785276,20.0,0.19230769230769232,
2023,CO,39,Primary,0.8333333333333334,,,93.0,200.0,23.0,0.24731182795698925,18.0,0.09,
2023,CO,391,Primary,0.0,,,5.0,10.0,2.0,0.4,2.0,0.2222222222222222,
2023,CO,40,Primary,0.0,,,130.0,120.0,107.0,0.823076923076923,107.0,0.8916666666666667,
2023,CO,41,Primary,0.55,,,265.0,1000.0,93.0,0.35094339622641507,93.0,0.093,
2023,CO,411,,,,,135.0,,60.0,0.4444444444444444,60.0,,
2023,CO,42,,,,,484.0,,256.0,0.5289256198347108,254.0,,
2023,CO,421,,,,,396.0,,194.0,0.4898989898989899,189.0,,
2023,CO,43,Primary,0.2814814814814815,,,249.0,325.0,113.0,0.4538152610441767,104.0,0.32,
2023,CO,44,Primary,0.0,,,101.0,65.0,55.0,0.5445544554455446,41.0,0.6307692307692307,
2023,CO,444,Primary,1.0,,,317.0,240.0,116.0,0.3659305993690852,92.0,0.38333333333333336,
2023,CO,45,,,,,128.0,,42.0,0.328125,37.0,,
2023,CO,46,,,,,86.0,,13.0,0.1511627906976744,5.0,,
2023,CO,461,,,,,2.0,,2.0,1.0,2.0,,
2023,CO,47,,,,,112.0,,49.0,0.4375,49.0,,
2023,CO,471,,,,,14.0,,0.0,0.0,0.0,,
2023,CO,48,Primary,0.0,,,77.0,320.0,24.0,0.3116883116883117,24.0,0.075,
2023,CO,481,,,,,91.0,,39.0,0.42857142857142855,26.0,,
2023,CO,49,Primary,0.0,,,359.0,800.0,187.0,0.520891364902507,169.0,0.21125,
2023,CO,50,Primary,0.0,,,88.0,225.0,24.0,0.2727272727272727,24.0,0.10666666666666667,
2023,CO,500,,,,,33.0,,7.0,0.21212121212121213,7.0,,
2023,CO,501,,,,,160.0,,86.0,0.5375,57.0,,
2023,CO,51,Primary,0.0,,,92.0,100.0,43.0,0.4673913043478261,43.0,0.43,
2023,CO,511,,,,,169.0,,97.0,0.5739644970414202,68.0,,
2023,CO,52,Primary,0.42990654205607476,,,334.0,450.0,167.0,0.5,167.0,0.3711111111111111,
2023,CO,521,,,,,216.0,,75.0,0.3472222222222222,75.0,,
2023,CO,53,Primary,0.0,,,169.0,115.0,133.0,0.7869822485207101,133.0,1.1565217391304348,
2023,CO,54,Primary,0.0,,,343.0,355.0,180.0,0.5247813411078717,165.0,0.4647887323943662,
2023,CO,55,Primary,0.0,,,348.0,245.0,243.0,0.6982758620689655,167.0,0.6816326530612244,
2023,CO,551,Primary,0.0,,,245.0,180.0,148.0,0.6040816326530613,92.0,0.5111111111111111,
2023,CO,56,,,,,118.0,,36.0,0.3050847457627119,36.0,,
2023,CO,561,,,,,75.0,,30.0,0.4,30.0,,
2023,CO,57,,,,,109.0,,65.0,0.5963302752293578,53.0,,
2023,CO,58,,,,,253.0,,129.0,0.5098814229249012,122.0,,
2023,CO,581,,,,,146.0,,79.0,0.541095890410959,79.0,,
2023,CO,59,Primary,0.0,,,32.0,175.0,19.0,0.59375,19.0,0.10857142857142857,
2023,CO,60,Primary,0.41935483870967744,,,79.0,70.0,53.0,0.6708860759493671,50.0,0.7142857142857143,
2023,CO,61,Primary,0.0,,,87.0,90.0,56.0,0.6436781609195402,56.0,0.6222222222222222,
2023,CO,62,Primary,0.0,,,478.0,410.0,266.0,0.5564853556485355,262.0,0.6390243902439025,
2023,CO,63,Primary,0.0,,,155.0,95.0,107.0,0.6903225806451613,107.0,1.1263157894736842,
2023,CO,64,Primary,0.5526315789473685,,,169.0,375.0,82.0,0.48520710059171596,82.0,0.21866666666666668,
2023,CO,65,,,,,267.0,,105.0,0.39325842696629215,105.0,,
2023,CO,66,Primary,0.0,,,259.0,200.0,183.0,0.7065637065637066,120.0,0.6,
2023,CO,67,Primary,0.0,,,281.0,200.0,204.0,0.7259786476868327,126.0,0.63,
2023,CO,68,Primary,0.0,,,174.0,320.0,92.0,0.5287356321839081,92.0,0.2875,
2023,CO,681,,,,,164.0,,89.0,0.5426829268292683,89.0,,
2023,CO,682,,,,,3.0,,0.0,0.0,0.0,,
2023,CO,69,Primary,0.0,,,451.0,565.0,220.0,0.4878048780487805,204.0,0.36106194690265486,
2023,CO,691,,,,,80.0,,35.0,0.4375,35.0,,
2023,CO,70,Primary,0.0,,,447.0,345.0,330.0,0.738255033557047,321.0,0.9304347826086956,
2023,CO,71,Primary,0.0,,,109.0,305.0,41.0,0.3761467889908257,41.0,0.13442622950819672,
2023,CO,711,,,,,236.0,,140.0,0.5932203389830508,140.0,,
2023,CO,72,Primary,0.5119047619047619,,,289.0,345.0,172.0,0.5951557093425606,151.0,0.43768115942028984,
2023,CO,73,,,,,171.0,,85.0,0.49707602339181284,85.0,,
2023,CO,74,Primary,0.0,,,86.0,90.0,22.0,0.2558139534883721,22.0,0.24444444444444444,
2023,CO,741,Primary,1.0,,,165.0,70.0,78.0,0.4727272727272727,73.0,1.042857142857143,
2023,CO,75,Primary,0.33195020746887965,,,298.0,420.0,160.0,0.5369127516778524,146.0,0.3476190476190476,
2023,CO,751,,,,,190.0,,93.0,0.48947368421052634,88.0,,
2023,CO,76,Primary,0.0,,,24.0,25.0,11.0,0.4583333333333333,11.0,0.44,
2023,CO,77,Primary,0.0,,,448.0,960.0,246.0,0.5491071428571429,233.0,0.24270833333333333,
2023,CO,771,,,,,172.0,,105.0,0.6104651162790697,104.0,,
2023,CO,78,,,,,454.0,,299.0,0.6585903083700441,293.0,,
2023,CO,79,Primary,0.0,,,88.0,100.0,59.0,0.6704545454545454,59.0,0.59,
2023,CO,80,Primary,0.0,,,162.0,300.0,90.0,0.5555555555555556,90.0,0.3,
2023,CO,81,,,,,117.0,,62.0,0.5299145299145299,62.0,,
2023,CO,82,Primary,0.6785714285714286,,,148.0,170.0,69.0,0.46621621621621623,69.0,0.40588235294117647,
2023,CO,83,Primary,0.0,,,25.0,30.0,19.0,0.76,19.0,0.6333333333333333,
